2023-07-03 21:22:44,353 INFO    StreamThr :22852 [internal.py:wandb_internal():86] W&B internal server running at pid: 22852, started at: 2023-07-03 21:22:44.353899
2023-07-03 21:22:46,160 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: defer
2023-07-03 21:22:46,160 INFO    HandlerThread:22852 [handler.py:handle_request_defer():170] handle defer: 5
2023-07-03 21:22:46,161 DEBUG   SenderThread:22852 [sender.py:send():369] send: summary
2023-07-03 21:22:46,161 INFO    SenderThread:22852 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-03 21:22:46,161 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: defer
2023-07-03 21:22:46,161 INFO    SenderThread:22852 [sender.py:send_request_defer():598] handle sender defer: 5
2023-07-03 21:22:46,161 INFO    SenderThread:22852 [sender.py:transition_state():602] send defer: 6
2023-07-03 21:22:46,162 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: defer
2023-07-03 21:22:46,162 INFO    HandlerThread:22852 [handler.py:handle_request_defer():170] handle defer: 6
2023-07-03 21:22:46,162 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: defer
2023-07-03 21:22:46,162 INFO    SenderThread:22852 [sender.py:send_request_defer():598] handle sender defer: 6
2023-07-03 21:22:46,163 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: status_report
2023-07-03 21:22:46,438 INFO    SenderThread:22852 [sender.py:transition_state():602] send defer: 7
2023-07-03 21:22:46,438 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: defer
2023-07-03 21:22:46,438 INFO    HandlerThread:22852 [handler.py:handle_request_defer():170] handle defer: 7
2023-07-03 21:22:46,439 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: defer
2023-07-03 21:22:46,439 INFO    SenderThread:22852 [sender.py:send_request_defer():598] handle sender defer: 7
2023-07-03 21:22:46,506 INFO    Thread-16 :22852 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\config.yaml
2023-07-03 21:22:46,506 INFO    Thread-16 :22852 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\wandb-metadata.json
2023-07-03 21:22:46,506 INFO    Thread-16 :22852 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\wandb-summary.json
2023-07-03 21:22:46,506 INFO    Thread-16 :22852 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\output.log
2023-07-03 21:22:46,506 INFO    Thread-16 :22852 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\requirements.txt
2023-07-03 21:22:46,543 INFO    wandb-upload_0:22852 [upload_job.py:push():133] Uploaded file C:\Users\cjohn\AppData\Local\Temp\tmpvnr_mwukwandb\ms8c28j0-wandb-metadata.json
2023-07-03 21:22:47,178 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-03 21:22:48,121 INFO    SenderThread:22852 [sender.py:transition_state():602] send defer: 8
2023-07-03 21:22:48,121 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: poll_exit
2023-07-03 21:22:48,121 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: defer
2023-07-03 21:22:48,121 INFO    HandlerThread:22852 [handler.py:handle_request_defer():170] handle defer: 8
2023-07-03 21:22:48,122 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: defer
2023-07-03 21:22:48,122 INFO    SenderThread:22852 [sender.py:send_request_defer():598] handle sender defer: 8
2023-07-03 21:22:48,122 INFO    SenderThread:22852 [job_builder.py:build():232] Attempting to build job artifact
2023-07-03 21:22:48,122 INFO    SenderThread:22852 [job_builder.py:build():256] is repo sourced job
2023-07-03 21:22:48,123 INFO    SenderThread:22852 [job_builder.py:build():297] adding wandb-job metadata file
2023-07-03 21:22:48,143 INFO    SenderThread:22852 [sender.py:transition_state():602] send defer: 9
2023-07-03 21:22:48,143 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: defer
2023-07-03 21:22:48,143 INFO    HandlerThread:22852 [handler.py:handle_request_defer():170] handle defer: 9
2023-07-03 21:22:48,149 DEBUG   SenderThread:22852 [sender.py:send():369] send: artifact
2023-07-03 21:22:48,182 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-03 21:22:48,521 INFO    Thread-16 :22852 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\output.log
2023-07-03 21:22:49,136 INFO    SenderThread:22852 [sender.py:send_artifact():1450] sent artifact job-https___github.com_ChristianFredrik69_ReinforcementLearning_Cogito_DQN__CartPole.py - {'id': 'QXJ0aWZhY3Q6NTA0MTkzMjk1', 'digest': '46974b1bba610f7df7280efdabf7c35f', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_ChristianFredrik69_ReinforcementLearning_Cogito_DQN__CartPole.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_ChristianFredrik69_ReinforcementLearning_Cogito_DQN__CartPole.py', 'alias': 'v2'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjgwMjI4NzYx', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTA0MTkzMjk1', 'versionIndex': 2}}, 'version': 'v2'}
2023-07-03 21:22:49,136 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: defer
2023-07-03 21:22:49,136 INFO    SenderThread:22852 [sender.py:send_request_defer():598] handle sender defer: 9
2023-07-03 21:22:49,136 INFO    SenderThread:22852 [dir_watcher.py:finish():359] shutting down directory watcher
2023-07-03 21:22:49,536 INFO    SenderThread:22852 [dir_watcher.py:finish():389] scan: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files
2023-07-03 21:22:49,536 INFO    SenderThread:22852 [dir_watcher.py:finish():403] scan save: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\config.yaml config.yaml
2023-07-03 21:22:49,536 INFO    SenderThread:22852 [dir_watcher.py:finish():403] scan save: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\output.log output.log
2023-07-03 21:22:49,540 INFO    SenderThread:22852 [dir_watcher.py:finish():403] scan save: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\requirements.txt requirements.txt
2023-07-03 21:22:49,540 INFO    SenderThread:22852 [dir_watcher.py:finish():403] scan save: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\wandb-metadata.json wandb-metadata.json
2023-07-03 21:22:49,540 INFO    SenderThread:22852 [dir_watcher.py:finish():403] scan save: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\wandb-summary.json wandb-summary.json
2023-07-03 21:22:49,540 INFO    SenderThread:22852 [sender.py:transition_state():602] send defer: 10
2023-07-03 21:22:49,540 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: poll_exit
2023-07-03 21:22:49,540 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: defer
2023-07-03 21:22:49,540 INFO    HandlerThread:22852 [handler.py:handle_request_defer():170] handle defer: 10
2023-07-03 21:22:49,540 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: defer
2023-07-03 21:22:49,540 INFO    SenderThread:22852 [sender.py:send_request_defer():598] handle sender defer: 10
2023-07-03 21:22:49,545 INFO    SenderThread:22852 [file_pusher.py:finish():159] shutting down file pusher
2023-07-03 21:22:50,049 INFO    wandb-upload_0:22852 [upload_job.py:push():133] Uploaded file C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\config.yaml
2023-07-03 21:22:50,139 INFO    wandb-upload_1:22852 [upload_job.py:push():133] Uploaded file C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\output.log
2023-07-03 21:22:50,253 INFO    wandb-upload_2:22852 [upload_job.py:push():133] Uploaded file C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\requirements.txt
2023-07-03 21:22:50,566 INFO    wandb-upload_3:22852 [upload_job.py:push():133] Uploaded file C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\files\wandb-summary.json
2023-07-03 21:22:50,782 INFO    Thread-15 (_thread_body):22852 [sender.py:transition_state():602] send defer: 11
2023-07-03 21:22:50,782 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: defer
2023-07-03 21:22:50,782 INFO    HandlerThread:22852 [handler.py:handle_request_defer():170] handle defer: 11
2023-07-03 21:22:50,782 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: defer
2023-07-03 21:22:50,782 INFO    SenderThread:22852 [sender.py:send_request_defer():598] handle sender defer: 11
2023-07-03 21:22:50,782 INFO    SenderThread:22852 [file_pusher.py:join():164] waiting for file pusher
2023-07-03 21:22:50,782 INFO    SenderThread:22852 [sender.py:transition_state():602] send defer: 12
2023-07-03 21:22:50,782 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: defer
2023-07-03 21:22:50,782 INFO    HandlerThread:22852 [handler.py:handle_request_defer():170] handle defer: 12
2023-07-03 21:22:50,782 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: defer
2023-07-03 21:22:50,782 INFO    SenderThread:22852 [sender.py:send_request_defer():598] handle sender defer: 12
2023-07-03 21:22:50,971 INFO    SenderThread:22852 [sender.py:transition_state():602] send defer: 13
2023-07-03 21:22:50,972 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: defer
2023-07-03 21:22:50,972 INFO    HandlerThread:22852 [handler.py:handle_request_defer():170] handle defer: 13
2023-07-03 21:22:50,972 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: defer
2023-07-03 21:22:50,972 INFO    SenderThread:22852 [sender.py:send_request_defer():598] handle sender defer: 13
2023-07-03 21:22:50,972 INFO    SenderThread:22852 [sender.py:transition_state():602] send defer: 14
2023-07-03 21:22:50,972 DEBUG   SenderThread:22852 [sender.py:send():369] send: final
2023-07-03 21:22:50,972 DEBUG   SenderThread:22852 [sender.py:send():369] send: footer
2023-07-03 21:22:50,972 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: defer
2023-07-03 21:22:50,972 INFO    HandlerThread:22852 [handler.py:handle_request_defer():170] handle defer: 14
2023-07-03 21:22:50,973 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: defer
2023-07-03 21:22:50,973 INFO    SenderThread:22852 [sender.py:send_request_defer():598] handle sender defer: 14
2023-07-03 21:22:50,973 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-03 21:22:50,973 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: server_info
2023-07-03 21:22:50,973 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: get_summary
2023-07-03 21:22:50,973 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: sampled_history
2023-07-03 21:22:50,973 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: poll_exit
2023-07-03 21:22:50,974 DEBUG   SenderThread:22852 [sender.py:send_request():396] send_request: server_info
2023-07-03 21:22:51,152 INFO    MainThread:22852 [wandb_run.py:_footer_history_summary_info():3467] rendering history
2023-07-03 21:22:51,152 INFO    MainThread:22852 [wandb_run.py:_footer_history_summary_info():3499] rendering summary
2023-07-03 21:22:51,152 INFO    MainThread:22852 [wandb_run.py:_footer_sync_info():3426] logging synced files
2023-07-03 21:22:51,153 DEBUG   HandlerThread:22852 [handler.py:handle_request():144] handle_request: shutdown
2023-07-03 21:22:51,153 INFO    HandlerThread:22852 [handler.py:finish():854] shutting down handler
2023-07-03 21:22:51,981 INFO    WriterThread:22852 [datastore.py:close():298] close: C:\Users\cjohn\OneDrive\Desktop\ReinforcementLearning\wandb\run-20230703_212244-3z0qmedf\run-3z0qmedf.wandb
2023-07-03 21:22:52,164 INFO    SenderThread:22852 [sender.py:finish():1526] shutting down sender
2023-07-03 21:22:52,164 INFO    SenderThread:22852 [file_pusher.py:finish():159] shutting down file pusher
2023-07-03 21:22:52,164 INFO    SenderThread:22852 [file_pusher.py:join():164] waiting for file pusher
